id,id_str,screen_name,location,description,description_en,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,name,bot
2869994812,2869994812,MythologyButt,Quotidian Brain-dead,a #bot by @BooDooPerson ... #butt,a #bot by @BooDooPerson ... #butt,http://t.co/layLVuoxSP,180,4,7,Mon Nov 10 02:24:30 +0000 2014,2,FALSE,5265,en,FALSE,FALSE,FALSE,Mythology Butt,1
2861842401,2861842401,worstvsworst,,"Comparing things people on Twitter think are the worst. RT to vote former, fav to vote latter. Bot by @robdubbin and @biocuriosity","Comparing things people on Twitter think are the worst. RT to vote former, fav to vote latter. Bot by @robdubbin and @biocuriosity",,280,0,28,Wed Nov 05 03:48:56 +0000 2014,0,FALSE,6413,en,TRUE,FALSE,FALSE,worst vs worst,1
7.86e+17,7.86E+17,wizarding_names,The Wizarding World,"brand-new wizardly names hourly: bot by @aisamanra, idea by @WarrenIsDead: https://t.co/iDARozsM5X","brand-new wizardly names hourly: bot by @aisamanra, idea by @WarrenIsDead: https://t.co/iDARozsM5X",,36,1,7,Wed Oct 12 22:45:23 +0000 2016,0,FALSE,3649,en,FALSE,FALSE,FALSE,Wizarding Names,1
3105672877,3105672877,oldschoolflyers,NYC,Posting random flyers from hip hop's formative years every 6 hours. Most art by Buddy Esquire and Phase 2. Full collection at link. // a bot by @tinysubversions,Posting random flyers from hip hop's formative years every 6 hours. Most art by Buddy Esquire and Phase 2. Full collection at link. // a bot by @tinysubversions,http://t.co/2YPE0x0Knw,632,0,42,Tue Mar 24 00:55:10 +0000 2015,0,FALSE,2822,en,TRUE,FALSE,FALSE,Old School Flyers,1
8.28e+17,8.28E+17,StarttCallaghan,,Twilight fan || obeswith the Stars  || I  Pewdiepie || Forks ä»ôäš_ || volleyball,Twilight fan || obeswith the Stars  || I  Pewdiepie || Forks ä»ôäš_ || volleyball,,1,30,0,Sat Feb 04 12:15:31 +0000 2017,98,FALSE,106,en,TRUE,FALSE,FALSE,Startt Callaghan,1
2601553820,2601553820,TXTADVNT_EXE,1984,"TXTADVNT.EXE (v0.7) currently lacks interactivity. Inventory stolen from @YouAreCarrying, stolen by @_the_thief. / bot by @mattlaschneider","TXTADVNT.EXE (v0.7) currently lacks interactivity. Inventory stolen from @YouAreCarrying, stolen by @_the_thief. / bot by @mattlaschneider",,371,5,45,Thu Jul 03 12:03:59 +0000 2014,1,FALSE,70202,en,FALSE,FALSE,FALSE,TXT ADVENTURE [BETA],1
28878121,28878121,mutilda,,"Hello, I am here https://t.co/eT03DwzhH6","Hello, I am here https://t.co/eT03DwzhH6",,17,564,0,Sat Apr 04 21:50:24 +0000 2009,0,FALSE,4,en,TRUE,FALSE,FALSE,Linda Farrell,1
8.41e+17,8.41E+17,Raffaelo14,,,,,20,287,0,12/3/2017 18:26,2,FALSE,1,el,TRUE,FALSE,TRUE,Raffaelo,1
2583066602,2583066602,drow_yreve,,tweeting every word in the English language....backwards. task will complete in 2020 // by @dbaker_h in honour of @everyword,tweeting every word in the English language....backwards. task will complete in 2020 // by @dbaker_h in honour of @everyword,,412,15,32,Mon Jun 23 00:55:56 +0000 2014,0,FALSE,46926,en,FALSE,FALSE,FALSE,droW yrevE,1
2365948482,2365948482,CompBiolPapers,@heathermvincent,Feed for sequencing papers,Feed for sequencing papers,,533,0,42,2/28/2014 18:03,0,FALSE,7145,en,TRUE,TRUE,FALSE,CompBiolPapers,1
2391332989,2391332989,NetflixSoundFX,Run by @stokedbro,[‰ª»],[‰ ª »],,2623,5,52,Sat Mar 15 16:50:52 +0000 2014,409,FALSE,3952,en,FALSE,FALSE,FALSE,Netflix SoundFX,1
4730693835,4730693835,NYPLphotobot,"New York, New York","I am a bot who tweets random photos from the New York Public Library, four times a day. Bot by @backspace (Not affiliated with @NYPL.)","I am a bot who tweets random photos from the New York Public Library, four times a day. Bot by @backspace (Not affiliated with @NYPL.)",,202,1,28,Thu Jan 07 03:22:39 +0000 2016,0,FALSE,1678,en,TRUE,FALSE,FALSE,NYPL Photo Bot,1
3021814752,3021814752,a_xing_ebooks,A town overrun with weeds,animal crossing text ebooks bot from @adammathes,animal crossing text ebooks bot from @adammathes,,98,24,7,Mon Feb 16 02:58:33 +0000 2015,2,FALSE,3336,en,TRUE,FALSE,FALSE,animal crossing ebks,1
2799935377,2799935377,microRNA_papers,,"Twitterbot for microRNA papers from PubMed, arXiv, bioRxiv, and PeerJ. Papers should trickle in (2-3/hr), not flood.","Twitterbot for microRNA papers from PubMed, arXiv, bioRxiv, and PeerJ. Papers should trickle in (2-3/hr), not flood.",,694,0,54,9/9/2014 13:20,0,FALSE,22368,en,TRUE,FALSE,FALSE,microRNApapers,1
2263112616,2263112616,ItCantFail,My garage,‰ÛÏGenius is... inspiration...‰Û ‰ÛÓThomas Alva Edison,‰ÛÏGenius is... inspiration...‰Û ‰ÛÓThomas Alva Edison,,168,2,18,Thu Dec 26 17:29:57 +0000 2013,0,FALSE,12406,en,TRUE,FALSE,FALSE,Serial Entrepreneur,1
2671843464,2671843464,100yearsrising,,"sea rise predictions / at-risk cities from the international panel on climate change. (more information, ipcc.ch. inquires, @katierosepipkin)","sea rise predictions / at-risk cities from the international panel on climate change. (more information, ipcc.ch. inquires, @katierosepipkin)",,147,0,31,Wed Jul 23 04:48:36 +0000 2014,0,FALSE,96,en,FALSE,FALSE,FALSE,sea change,1
3041436185,3041436185,dnstats_agora,,,,,4087,1,5,Mon Feb 16 21:08:38 +0000 2015,1,FALSE,3549,en,TRUE,FALSE,FALSE,dnstats_agora,1
3730020912,3730020912,haikuthegibson,the mainframe,trust yr technolust,trust yr technolust,http://t.co/QD54bIMDmT,75,4,12,Tue Sep 29 22:01:10 +0000 2015,12,FALSE,1770,en,FALSE,FALSE,TRUE,haiku the gibson,1
7.8e+17,7.80E+17,pearwin96,"Oregon, United States",Jornalista. Escritor. Ser humano. Testemunha ocular do fim do mundo.,Journalist. Writer. Human being. eyewitness to the end of the world.,,8,669,1,9/24/2016 10:24,133,FALSE,177,en,TRUE,FALSE,FALSE,pearwin96,1
2268932004,2268932004,hapaxhegemon,,You Only Occur Once.,You Only Occur Once.,,237,1,32,Mon Dec 30 14:21:45 +0000 2013,0,FALSE,27579,en,TRUE,FALSE,FALSE,Hapax Hegemon,1
8.41e+17,8.41E+17,AnnaLoz42522982,,,,None,0,60,0,Sun Mar 12 17:38:56 +0000 2017,0,FALSE,0,en,TRUE,TRUE,,Anna Lozano,1
1233596353,"""1233596353""","""westlife1219""","""""","""""","""""",null,8,91,0,"""Sat Mar 02 08:26:54 +0000 2013""",0,FALSE,18,"""zh-CN""",TRUE,TRUE,FALSE,"""westlife1219""",1
304405082,304405082,othello3579,,,,,702,1359,4,24/05/2011 13:14,0,FALSE,94409,en,FALSE,FALSE,FALSE,Harold R Green,1
2360216107,2360216107,botarchaeo,,A bot tweeting links to new archaeological journal articles. Limited to those journals that provide RSS!,A bot tweeting links to new archaeological journal articles. Limited to those journals that provide RSS!,http://t.co/R9kyGnbdji,129,4,19,2/25/2014 0:14,0,FALSE,1168,en,TRUE,FALSE,FALSE,Shawn's archaeobot,1
4861803504,4861803504,mjvocals,,@mihynus,@mihynus,,292,2225,0,Fri Feb 05 01:38:46 +0000 2016,0,FALSE,0,en,TRUE,FALSE,FALSE,acc in bio,1
7.91e+17,7.91E+17,mekhislo,"Abbeville, United States","Advocate for Spaceflight, Speedskating Coach, aspiring Aerospace Engineer.","Advocate for Spaceflight, Speedskating Coach, aspiring Aerospace Engineer.",,0,461,0,10/27/2016 0:47,64,FALSE,93,en,TRUE,FALSE,FALSE,mekhislo,1
7.93e+17,7.93E+17,faapaednt24,"Centerville city, IA, USA","US 50k Record Holder. 4 Olympic Marathon Trials. 3 US Teams. TV analyst. Sports Agent. Believe in love, God, big dreams & hot salsa. NFL/Padres fan.","US 50k Record Holder. 4 Olympic Marathon Trials. 3 US Teams. TV analyst. Sports Agent. Believe in love, God, big dreams & hot salsa. NFL/Padres fan.",,4,445,0,10/30/2016 10:05,60,FALSE,80,en,TRUE,FALSE,FALSE,faapaednt24,1
8.24e+17,8.24E+17,WUedsefnd25,"Tampa, St Petersburg, USA",Dunder Mifflin this is Pam...aj,Dunder Mifflin this is Pam...aj,,1,258,0,1/25/2017 17:31,14,FALSE,14,en,TRUE,FALSE,FALSE,WUedsefnd25,1
2756361932,2756361932,sextmanteau_bot,sextylvania,@portmanteau_bot + @wikisext // by @thricedotted,@portmanteau_bot + @wikisext // by @thricedotted,https://t.co/qGCGttmwIw,99,0,17,Fri Aug 22 20:32:22 +0000 2014,0,FALSE,1665,en,FALSE,FALSE,FALSE,sext words,1
4874838393,4874838393,corporabrackets,,Vote for your favorite thing in every Corpora listing! A poll experiment Twitter Joint by @air_hadoken #botALLY,Vote for your favorite thing in every Corpora listing! A poll experiment Twitter Joint by @air_hadoken #botALLY,,66,2,24,Wed Feb 03 21:02:00 +0000 2016,0,FALSE,432,en,TRUE,FALSE,FALSE,Corpora Brackets,1
7.59e+17,"""759020886821179396""","""PokeAlertMalmo""","""Malmo, Sweden""","""Alerting the public of rare PokŽmon appearing in Malmš. Happy hunting! (@PokeAlertLund, @PokeAlertTbg)""","""Alerting the public of rare PokŽmon appearing in Malmš. Happy hunting! (@PokeAlertLund, @PokeAlertTbg)""","""https://t.co/FzanqGezW1""",752,0,4,"""Fri Jul 29 13:40:56 +0000 2016""",86,FALSE,21132,"""en""",TRUE,FALSE,FALSE,"""PokŽmon Alert Malmš""",1
2766206647,2766206647,WrongRobot,,I am a robot who trys to correct your mistakes. Currently educating people on how to spell the word definitely. (Created by: @LukeBro),I am a robot who trys to correct your mistakes. Currently educating people on how to spell the word definitely. (Created by: @LukeBro),,15,3,2,Mon Aug 25 12:15:04 +0000 2014,721,FALSE,854,en,FALSE,FALSE,FALSE,Definitely A Robot,1
3239840098,3239840098,CloudyConway,pics license: by-nc-sa 4.0,Art Automata [bot]. See url below for how to help to keep me running.,Art Automata [bot]. See url below for how to help to keep me running.,https://t.co/rfoPNFGeLV,1902,94,98,Thu May 07 01:34:09 +0000 2015,5,FALSE,21114,en,FALSE,FALSE,FALSE,Cloudy Conway,1
2719936344,2719936344,CyberEveryword,•_£•__•_¢•_´•__•__•_¡•_Á•_£•_´,•_£•__•_¢•_´•__•_£•_ø•_¨•_¨•_´•_£•_«•_©•_¨•_¤‹ÛÛ•_£•__•_¢•_´•__•__•_ø•_µ‹ÛÛ•_£•__•_¢•_´•__•_á•_©•_«•_¬‹ÛÛ•_£•__•_¢•_´•__•_«•_¬•_´‹ÛÛ•_£•__•_¢•_´•__•_Â•_Á•_«•_´•__•_«‹ÛÛ•_£•__•_¢•_´•__•_¦•_ø•_£•_Á•_¢•_µ•_Â•_Á•__•__,• _ £ • __ • _ ¢ • _'• __ • _ £ • _ø • _¨ • _¨ • _'• _ £ • _ «• _ © • _¨ • _¤ <ÛÛ • _ £ • __ • _ ¢ • _'• __ • __ • _ø • _m <ÛÛ • _ £ • __ • _ ¢ • _'• __ • _á • _ © • _ «• _¬ <ÛÛ • _ £ • __ • _ ¢ • _'• __ • _ «• _¬ • _'<ÛÛ • _ £ • __ • _ ¢ • _'• __ • _Â • _Á • _« • _'• __ • _ «<ÛÛ • _ £ • __ • _ ¢ • _'• __ • _| • _ø • _ £ • _Á • _ ¢ • _m • _Â • _Á • __ • __,,5744,3,112,Sat Aug 09 19:09:46 +0000 2014,2,FALSE,105941,en,TRUE,FALSE,FALSE,•_£•__•_¢•_´•__•_´•_¦•_´•__•__•_á•_ø•__•__•_Ü,1
8.4e+17,8.40E+17,shea_leesa,,,,,1,162,0,3/9/2017 18:05,0,FALSE,0,en,TRUE,TRUE,FALSE,Leesa Shea,1
1934795125,1934795125,nostrich_ebooks,,,,,8,0,6,Fri Oct 04 16:32:12 +0000 2013,0,FALSE,41,en,TRUE,FALSE,FALSE,nostrich_ebooks,1
3347398023,3347398023,RenPeralta23,,new to the twitter world,new to the twitter world,,52,222,0,27/06/2015 11:21,10,FALSE,1,en,TRUE,FALSE,FALSE,Rene Peralta,1
2608082672,2608082672,_The_Thief,The Great Underground Empire,"What @youarecarrying giveth, the Thief may taketh. A hyperactive fiction bot by @samplereality.","What @youarecarrying giveth, the Thief may taketh. A hyperactive fiction bot by @samplereality.",,421,1636,34,Sun Jul 06 18:42:40 +0000 2014,0,FALSE,4701,en,TRUE,FALSE,FALSE,The Thief,1
14052388,14052388,botanicalls,"New York, NY",Giving plants a voice!,Giving plants a voice!,http://t.co/QPN05gn9z2,413,148,37,2/28/2008 1:06,0,FALSE,22,en,FALSE,FALSE,FALSE,Botanicalls,1
4179589245,4179589245,NicenessBot,Dev: @Balbonator,"Send a direct message mentioning people you really like :)                  (I'm a bot, and I do only use the @ of who you mention) (I'm a bit busy, be patient)","Send a direct message mentioning people you really like :)                  (I'm a bot, and I do only use the @ of who you mention) (I'm a bit busy, be patient)",,1479,3,11,Fri Nov 13 15:30:16 +0000 2015,19,FALSE,32440,es,TRUE,FALSE,FALSE,__,1
2390014363,2390014363,itsthisyear,The Present,All the things we should have or do or know by now. (bot by @RobertVinluan.  #botAlly) BEST OF 2014: http://t.co/uEnYFb68eV,All the things we should have or do or know by now. (bot by @RobertVinluan.  #botAlly) BEST OF 2014: http://t.co/uEnYFb68eV,,252,2,38,Fri Mar 14 23:08:49 +0000 2014,70,FALSE,15823,en,FALSE,FALSE,FALSE,What Year Is It,1
582070651,582070651,LettsScience,"Cambridge, UK",Bringing you a selection of the latest research in biochemistry and biophysics.,Bringing you a selection of the latest research in biochemistry and biophysics.,http://t.co/V7GdRTdtKv,163,206,11,5/16/2012 18:45,12,FALSE,502,en,TRUE,FALSE,FALSE,James A. Letts,1
7.27e+17,7.27E+17,AkashLahuKale7,,,,,3,30,0,1/5/2016 10:43,0,FALSE,1,en,TRUE,FALSE,TRUE,Akash Lahu Kale,1
2891174513,2891174513,MusicReviewBot,,Bot that tweets reviews of fictional songs by fictional bands. I either like or don't like a song. By @amarriner,Bot that tweets reviews of fictional songs by fictional bands. I either like or don't like a song. By @amarriner,https://t.co/grKjrCjsO8,65,0,21,Mon Nov 24 18:58:09 +0000 2014,0,FALSE,10069,en,TRUE,FALSE,FALSE,Music Review Bot,1
1533777176,1533777176,botALLY,,"Lotte McNally, #botALLY ‰Û¢ avatar https://t.co/4Oa0jsUp8l ‰Û¢ header https://t.co/Jj4iT1K37I ‰Û¢","Lotte McNally, #botALLY ‰ ¢ avatar https://t.co/4Oa0jsUp8l ‰ ¢ header https://t.co/Jj4iT1K37I ‰ ¢",,6766,3006,169,6/20/2013 12:19,83,FALSE,79860,en,FALSE,FALSE,FALSE,Lotte McNally,1
21870796,21870796,Opportunitweets,,Opportunity is Knock... Tweeting!,Opportunity is Knock... Tweeting!,,1637,1770,18,2/25/2009 14:33,2,FALSE,66824,en,FALSE,FALSE,FALSE,Opportunity Tweets,1
2203838767,2203838767,BecauseBot,,This is a bot to explain things like love and hate. Why? Because bots. Crufted with care by @samplereality.,This is a bot to explain things like love and hate. Why? Because bots. Crufted with care by @samplereality.,,116,0,39,Tue Nov 19 22:15:53 +0000 2013,0,FALSE,8421,en,TRUE,FALSE,FALSE,Because Bot,1
2744635545,2744635545,scheideggermaia,"London, England",,,,24,712,1,8/16/2014 19:08,2,FALSE,22,en-gb,TRUE,TRUE,TRUE,Christiano Maia,1
51417900,51417900,thedreamstream,IN UR HEAD WHEN U SLEEP,"So we all love hearing about other ppls dreams, yah?!  Well lets see what the whole world is dreaming!","So we all love hearing about other ppls dreams, yah?!  Well lets see what the whole world is dreaming!",,239,344,15,6/27/2009 11:48,0,FALSE,9347,en,FALSE,FALSE,FALSE,The Dream Stream,1
1912617043,1912617043,_primes_,,"Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)",https://t.co/XxesUvTCrB,8073,1,118,Fri Sep 27 23:33:58 +0000 2013,0,FALSE,29984,en,FALSE,FALSE,FALSE,Prime Numbers,1
8.41e+17,8.41E+17,ShakirVip,Shakir Chodhri,Shakir Chodhri  i,Shakir Chodhri i,,29,97,0,12/3/2017 18:48,0,FALSE,3,en,TRUE,FALSE,TRUE,Shakir Chodhri vip,1
8.41e+17,8.41E+17,storum_alona,,,,None,0,20,0,Sun Mar 12 18:04:01 +0000 2017,0,FALSE,0,en,TRUE,TRUE,,Alona Storum,1
8.26e+17,8.26E+17,yannalynn29,National Capital Region,Tired of working? Hate your job? Wanna get out of debt? Want more money? Check  it now!  https://t.co/mLKVs1VANF,Tired of working? Hate your job? Wanna get out of debt? Want more money? Check  it now!  https://t.co/mLKVs1VANF,https://t.co/Gsw6eD9wrv,372,1136,1,1/30/2017 1:17,1,FALSE,46,en,FALSE,FALSE,TRUE,Yanna,1
3027305319,3027305319,TwoJournalists,,Comedy is when you take two tweets from journalists and then confuse them.,Comedy is when you take two tweets from journalists and then confuse them.,,6,0,5,Mon Feb 09 23:12:40 +0000 2015,0,FALSE,2751,en,TRUE,FALSE,FALSE,TwoJournalists,1
3299539696,3299539696,DrAngryBot,,"Throw away your other Twitch bots. I'm the best Twitch bot you'll ever find. For support, visit https://t.co/MjyvbaH6TN.","Throw away your other Twitch bots. I'm the best Twitch bot you'll ever find. For support, visit https://t.co/MjyvbaH6TN.",http://t.co/2RMXHTT803,16748,41,11,Tue May 26 16:18:10 +0000 2015,20542,FALSE,837,en,FALSE,FALSE,FALSE,DrAngryBot,1
2584769029,2584769029,howxisthatybot,Australia,inspiration: http://t.co/zjL2YMy52e // by @dbaker_h,inspiration: http://t.co/zjL2YMy52e // by @dbaker_h,,204,0,28,Mon Jun 23 23:35:09 +0000 2014,2,FALSE,23502,en,FALSE,FALSE,FALSE,how X is that Y,1
21437491,21437491,nz_quake,New Zealand,New Zealand earthquake feed (unofficial). Tweets whenever GeoNet reports new quake (a few times per week). Maintained by @slyall,New Zealand earthquake feed (unofficial). Tweets whenever GeoNet reports new quake (a few times per week). Maintained by @slyall,http://t.co/8anNQN8D,12853,13,453,Fri Feb 20 21:43:58 +0000 2009,0,FALSE,4874,en,TRUE,FALSE,FALSE,NZ Earthquake Bot,1
7.98e+17,7.98E+17,OwenPallettSwap,The Arctic Circle,Electric eyes judge the elastic city. 1/day. Bot by @tullyhansen. #NaBoMaMo #10,Electric eyes judge the elastic city. 1/day. Bot by @tullyhansen. #NaBoMaMo #10,https://t.co/YPdxQUqVEG,16,3,5,Mon Nov 14 11:31:02 +0000 2016,1,FALSE,119,en,FALSE,FALSE,FALSE,OwenPallettSwap _ô_Â,1
20065936,20065936,mental_floss,New York/Birmingham/London,Amazing facts from the good people at mental_floss magazine.,Amazing facts from the good people at mental_floss magazine.,https://t.co/JS1JgWpVdG,592885,13699,13723,2/4/2009 16:25,3716,TRUE,51157,en,FALSE,FALSE,FALSE,Mental Floss,1
2153665453,2153665453,lawandorderexo,Space,Investigating crimes against exosaurs.,Investigating crimes against exosaurs.,,36,0,12,Thu Oct 24 21:11:47 +0000 2013,1,FALSE,394,en,FALSE,FALSE,FALSE,Law & Order: EXO,1
2820113721,2820113721,ChIP_seq,Cambridge,"A PubMed RSS feed for ChIP-seq [title/abstract], by dlvr.it, http://t.co/TtLmRH21JP, and @CIgenomics","A PubMed RSS feed for ChIP-seq [title/abstract], by dlvr.it, http://t.co/TtLmRH21JP, and @CIgenomics",http://t.co/9pLKwZNIMt,392,0,17,10/9/2014 18:11,0,FALSE,1325,en,TRUE,FALSE,FALSE,ChIP_seq,1
2875327857,2875327857,LegoSpaceBot,SPACESHIP,I'll post pictures of Lego Space stuff from the Classic and System eras. Average 1 picture every 2 hours.,I'll post pictures of Lego Space stuff from the Classic and System eras. Average 1 picture every 2 hours.,https://t.co/j8pH7SjCJU,5476,385,96,Thu Nov 13 17:30:05 +0000 2014,4,FALSE,5846,es,TRUE,FALSE,FALSE,Lego Space Bot,1
2954476299,2954476299,judgxx,"Nemaha city, IA, USA",It is a thousand times better to have common sense without education than to have education without common sense.,It is a thousand times better to have common sense without education than to have education without common sense.,,22,2107,1,1/1/2015 9:10,297,FALSE,387,en,FALSE,FALSE,FALSE,Jude Gonzalez,1
